5232	590367	{joint stiffness=2, twitch=1, soreness=1, poor concentration=3, neck should ache=2, joint muscle pain=2, swell pain leg=1, indigestion upset stomach=2, mouth pain soreness=1, tremor=1, breath=1, confusion=1, heart=3, menstrual=1, hangove=1, mood=1, back muscle pain stiffness=3, cough breath=3, pain burn sensation injection site=1, depression=1, movement head face mouth neck=3, sweat=2, bladd pain=1, symptom=9, increase sensitivity eye light=3, face=1, stiffness=2, menstrual pain change=3, pain=8, abdominal pain cramp=2, difficulty think concentrate=5, burn tingle sensation=2, difficulty concentration=1, stiffness swell=1, muscle spasm neck=1, aggressive=1, sore throat swell gland=7, increase ble=3, swell redness joint=2, concentration=1, difficulty memory=1, muscle ach pain cramp=1, paralysis=1, anxiety=1, milk flow breast=1, muscle spasm twitch=1, stiff neck back=2, pain jaw neck=1, neck pain stiffness=2, increase sensitivity pain=1, sweat chill=4, change=1, muscle spasm neck back=1, difficulty=3, sneeze sore throat=3, fatigue=1, balance=1, depression irritability mood mental change=4, swell=2, change bowel habit=2, tiredness=1, continue ring ear=3, ring sound ear product caffeine=3, sensitivity light=3, earache pain ear=2, numbness=1, pain back rib=1, diarrhea=1, joint=2, loss hair temporary=3, think=1, double=1, cough=1, loss sexual desire=2, muscle cramp twitch=2, tingle=1, burn=1, thing=1, heart murmur=1, throat pain=1, sensation=1, pulse=1, swell gland=3, chill feve symptom=2, tingle numbness feeling=2, palpitation=1, breast pain=2, rapid weight gain=1, cramp=1, numbness pain tingle hand foot=4, feel=2, muscle pain cramp weakness twitch=3, weakness muscle face=2, pain shoot=3, pain paralysis=1, chill=2, headache severe feve stiff neck=1, lightheadedness=1, flush=1, rash=2, headache=1, burn numbness tingle painful sensation=3, joint pain stiffness swell=7, increase=1, irritability=1, depress mood=1}
5232	590329	{feel=1}
5232	487200	
5232	591182	{hear=1}
5232	745590	{feel=4, infection=1, pulse=2, symptom=3}
5232	204678	{feel=1, burn=1, symptom=3}
5232	204721	{dark amb urine=1, swallow=1, urine=1}
5232	205532	{problem=1, pulse=1, slow=1, urine=1}
5232	205411	
5232	205935	{hear=1}
5232	205855	
5232	205009	
5232	70062	{swell gland=1, diarrhea=1, swell=1, pulse=1}
5232	70185	{feel=1, heart=1, attack=1, heart attack=2}
5232	70179	{feel=5, rash=2, slow=1, aggressive=1, depression=3, symptom=5}
5232	70083	{bad bitt taste=2, feel=1, taste=4}
5232	70335	{hear=1, strong=1}
5232	589882	{feel=2, increase=1, symptom=1}
5232	703816	{hear=1, infection=1}
5232	702800	{hear=1}
5232	703447	{loss hair temporary=1, symptom=1}
5232	703185	{symptom=1}
5232	17567	{bad bitt taste=2, taste=1}
5232	679544	{hear=1, think=1, speak=1, tingle=1, increase=1, problem=1, double=1, thing=1, symptom=2}
9556	482425	{color=1, infection=2, discharge=2, symptom=1}
9556	149824	{diarrhea=1, thing=2}
9556	243457	{change=1, vaginal yeast infection=1, infection=1, problem=2}
9556	341748	{doctor side effect=1, problem=1}
9556	341760	{nausea=2, dry mouth throat=1, problem=1, mouth sore ulcer=1}
21370	70170	{feel=1, hear=1, think=2, nausea=1, headache=1, strong=1, sensitivity light=1}
21370	205009	
21370	204721	{strong=1}
21370	702959	{strong=1, symptom=1}
21370	590187	{think=1, rash=1, area rash=2, symptom=1}
21370	414226	{feel=1, think=1, heart=1, strong=2, vaginal yeast infection=1, slow heart rate=2, scar=1, infection=2, speak=1, pain=1, walk=1, thing=1, symptom=2}
7296	150084	{diarrhea=1, stool=2, pain=1, problem=2, feve=1, frequent=1, problem vision hear=4, gas=2, ear pain hear problem=2, hear=2, movement=1, infection=1, feve degree f=2, mucous=1, symptom=1}
8012	354218	
9864	16944	
14789	659214	{pregnant=1, discharge=2}
14789	477071	{feel=1, infection=2, burn=1, move=1, dizziness=1}
14789	658535	{infection=2}
14789	658553	{balance=1, feel=2, cry=1}
14789	271089	{balance=2, think=1, infection=1, pregnant=1, problem=2}
14789	656335	{feel=1, balance=1, walk=1, thing=2}
14789	270862	{infection=1, discharge=1}
14789	656298	{feel=1, think=1, scar=1, pregnant=1, problem=1, itch=1, burn=1, sleep=1, discharge=3, burn itch skin=2, night sweat=2, sweat=6, thing=1}
14789	651527	
14789	737681	{balance=1}
14789	480439	{burn feel eye=1, feel=1, pregnant=1, scar=1, burn=1, double=1}
14789	480773	{balance=1, feel=6, burn feel eye=1, think=1, hear=1, cold=1, infection=3, scar=1, problem=3, discharge=1, burn=2, thing=1}
14789	480953	{infection=1, thing=1}
14789	480959	{face=1, problem=3, symptom=1}
15155	515996	{swell=1, infection=1, thing=1}
15155	516563	{diarrhea=1, irritation=1, infection=4, mouth sore ulcer=1, breath=2}
25527	517012	{stool=1}
3483	656597	{swallow=1, taste=2}
20307	205913	{heavy feel=3, change=1, shake=2, scar=1, thought=2, pain=2, feve=1, hear=3, general ill feel=1, tear=1, move=2, breath=1, anxiety mental depression=1, feel=17, think=5, heart=2, anxiety=5, depression=1, cry=1, sit=1, feel sad empty=1, strong=2, feeling=3, wake night=1, fall=1, hear feel thing=2, thing=4, symptom=1}
20307	205843	{feel=4, hear=1, shake=1, infection=1, syndrome=1, hear feel thing=2, depression=1, walk=1, fatigue=1, sweat=1}
20307	204638	{feel=1, tongue=2, pregnant=1, infection=1, taste=1}
20307	204632	{change=2, walk=1, symptom=2}
20307	204640	{think=1, color=2, tooth=1}
20307	204809	{scale=3, heart=1, increase=1, skin=1}
20307	204810	
20307	204706	{feel=6, change=1}
20307	204712	{feel=1}
20307	70349	{anxiety mental depression=4, face=1, feel=7, think=3, concentrate=1, change=3, anxiety=1, shake=1, speak=2, scar=1, mood=1, quick=1, thought=1, problem=1, depression=1, flush=1, swell eye face=1, mental=2, force=1, attack=3, confusion=1, symptom=4, eye=1, thing=2}
20307	70340	{anxiety mental depression=1, think=1, anxiety=2, change=1, thought=1, depression=2}
20307	70083	{numbness pain leg=1, change=1, pain=3, increase sweat feve cold=1, feve=2, taste=3, hear=1, extreme feel sadness=1, cold=1, unusual=1, swallow=1, numbness=1, feve degree f=2, move=2, metallic taste mouth=1, feel=15, think=4, tongue=2, feel surroundings real=1, sleep=5, cough=1, feel arm leg=3, strong=1, rash=1, wake night=2, sweat=2, thing=2}
20307	70059	{feel=1, general ill feel=2, cry=1}
20307	590396	{scar=1}
20307	414202	
20307	17553	{symptom=1}
47839	535707	{balance=1, feel=2, tingle numbness feeling=1, cold=1, infection=1, tingle=1, numbness=1, itch=1, feel cold=1}
5229	589835	{feel=1, problem=1, thing=1, symptom=1}
5229	589677	{depression=2, symptom=1}
5229	415019	{joint=1, feel=1, joint muscle pain=1, pain=1, symptom=1, thing=1}
5229	415776	{hear=1, problem=1, symptom=2}
5229	415708	{feel=6, headache=1, tooth=1, change=1, mood=1, increase=1, problem=3, burn=1, taste=2, depression=4, sweat=1}
5229	415761	{violent action=1, attack=1, thing=2}
5229	415735	{thing=1}
5229	415681	{feel=2, pain hip knee=2, think=1, dream=1, pain=2, feel well unhappy=1, burn=1, collapse=1, thing=3}
5229	416080	{think=1, hear=1, problem=1, stomach discomfort meal=1}
5229	414470	{tongue=1}
5229	591144	{feel=1, hear feel thing=1, increase=1, thing=1}
5229	591072	{feel=1, feel sad depress=1, problem=1, depression=2, eye=3}
5229	591313	{feel=1, think=1, concentrate=1, problem=1}
5229	590669	{sit=1, feel=1, hear=1, increase=1, pain=2, walk=1, symptom=1}
5229	590819	{think=1, thing=1}
5229	590938	{joint=2, feel=7, pain hip knee=3, think=1, speak=1, pain=3, skin=1, hear=2, feel warmth skin=1, flush=1, heal=1, burn crawl tingle feel skin=6, strong=1, rash=1, joint muscle pain=1, tingle=1, feel well unhappy=1, attack=1, eye=1, breath=1, symptom=6, thing=1}
5229	590211	{think=1, strong=1}
5229	590568	{thing=1, symptom=2}
5229	205411	{thing=1}
5229	205546	{feel=6, panic=1, feel will happen=1, thought=1, increase=1, slow=1, thing=1}
5229	205472	{feel=1, tongue=1, mood=2, cry=3, thing=1}
5229	703546	{heart=1, thing=2, breath=1}
5229	703649	{tear=1, problem=1, palpitation pound ear=1}
5229	703688	{feel=1, symptom=1, thing=5}
5229	703840	{feel=1, feel well unhappy=1, problem=1, thing=1}
5229	703867	{pulse=1}
5229	703241	{heart=2, palpitation=2, thing=2, symptom=2}
5229	703240	{feel=1, hear=1, change=1, pain=1, problem=1, attack=1, fatigue=1, thing=1}
5229	703149	{gas=1, feel=2, anxiety=1, severe depression=1, change=1, continue ring ear=1, pimple=1, sleep=1, depression=1, skin=1, thing=1, eye=2}
5229	703147	{severe depression=2, increase=1, problem=1, depression=2}
5229	703197	{sit=1, face=1, feel=1, feel sad depress=1, increase=2, pulse=1, depression=1, skin=1}
5229	703193	{feel=1, feel well unhappy=1, symptom=1}
5229	745775	{sleep=1}
16488	342696	{think=1, symptom=1}
16488	677949	{diarrhea=2, hear=2, loose stool=1, anxiety=1, stool=1, slow=1, thing=1}
1483	198581	{change=2, speak=1, slow=1, attack=1, aggressive=1}
5548	205599	{red sore eye=1, face=1, swell side face jaw pain=1, change=1, scar=2, pain=5, thought=3, skin=1, fatigue=1, hear=1, swell=1, joint muscle pain=2, tear=1, collapse=1, joint=2, feel=11, think=2, breathe=1, speak=1, itch=2, cry=1, red streak skin=1, sit=2, red sore itch skin=2, rash=1, itch red skin=1, fall=1, pain jaw neck=3, purple spot skin=1, fear=3, thing=9, symptom=1}
5548	205591	{think=1, change=1, increase=2, problem=1, taste=1, thing=1, metallic taste mouth=2}
5548	205643	{feel=1, face=1, scar=2, speak=1, cry=2, hear=1, headache=1, swallow=1, force=2, muscle ache pain=1, move=1, symptom=1, thing=4, eye=1}
5548	205340	{hear=1, problem=1, problem vision hear=1}
5548	205683	{face=1, concentrate=2, change=1, scar=2, thought=2, ring sound ear=1, pain=5, pulse=1, skin=4, hear=3, feel warmth skin=5, heal=2, move=1, joint=1, feel=13, think=6, doctor side effect=1, breathe=1, trauma=1, boil skin=2, mood=1, unusual weak feel=1, sleep=9, insomnia=1, cry=2, sit=3, red sore itch skin=1, color=2, strong=4, emotional=1, headache=1, feeling=1, fall=1, increase=1, burn=2, symptom=1, thing=8}
5548	591150	{change vision treatment=2, feel=4, joint=1, change=1, pain=2, pulse=1, frequent=1, hear=1, strong=4, mental=1, joint muscle pain=2, earache pain ear=1, slow=1, move=1, thing=3, symptom=1}
5548	591109	{ache muscle joint=2, feel=9, twitch=1, joint=2, think=3, concentrate=1, redness swell gum=1, thought=1, pain=1, problem=1, pulse=1, hear=3, swell=1, heal=1, gum=1, tooth=1, fall=1, increase=1, feel well unhappy=1, slow=1, attack=1, thing=1, eye=1}
5548	590576	{think=2, pregnant=5, move=1}
5548	593437	{twitch=1, swell side face jaw pain=2, clinic=1, change=13, scar=3, cank sore=2, fatigue=3, skin=3, hear=41, heartburn=1, hive itch rash=1, swell=9, heal=8, cold=3, tear=2, swell pain leg=2, earache pain ear=1, slow=7, move=3, breath=1, confusion=1, eye=2, joint=9, ache muscle joint=3, scream=3, think=18, breathe=3, heart=12, mood=1, itch=2, sleep=9, double=1, depression=1, swell foot hand=1, fall asleep activity=1, panic=1, strong=10, heart problem=1, heartbeat=1, vomit=1, hear feel thing=4, increase sense hear=2, walk=3, sweat=1, allergy=1, thing=20, symptom=9, continue stomach pain=1, eye problem=2, face=4, scale=1, remember=3, sunburn=1, bruise=4, continue nausea vomit=2, quick=1, pain=27, pulse=14, back leg pain=1, nausea=3, infection=3, weakness hand foot=1, swell redness joint=7, feel=68, low body temperature=1, feel will happen=1, decrease level consciousness=2, tight feel head=2, speak=1, increase length sleep=1, problem=3, cry=1, insomnia=1, dizziness=1, sit=2, flush=2, hiccup=1, dryness mouth nose throat=3, color=2, rash=2, difficulty open mouth=1, feeling=1, bleed=1, fall=10, muscle spasm twitch=2, increase=7, force=2, attack=3, bleed skin=1, feel dizzy=2, nose=1}
5548	70466	{twitch=1, pain leg foot=1, concentrate=1, change=1, change taste=2, taste=1, skin=1, fatigue=1, balance=1, swell=3, cold=2, heal=1, joint muscle pain=3, swallow=1, loss change speech coordination vision=2, slow=1, tremor=1, eye=6, joint=2, loss hair temporary=1, heart=1, ulcer lip mouth=1, mood=1, viral infection cold flu=2, sleep=1, dry itch eye=2, syndrome=1, muscle ach pain=1, swell eyelid eye=4, sweat=1, allergy=1, symptom=2, bruise=1, coordination=1, pain=7, muscle tremor=1, swell gland=2, itch redness pain swell eye=3, headach=1, nausea=1, rapid weight gain=1, stab chest pain=1, infection=2, flush dry skin=1, loss ability understand speech language=3, feel=2, anxiety=1, change sense taste smell=2, problem=1, thirst=1, insomnia=1, muscle cramp ach=1, stomach pain severe=2, decrease smell=1, joint pain stiffness swell=1, bleed=1, muscle spasm twitch=1, blur loss vision=2, pain jaw neck=2, increase=1, attack=1, nose=1}
5548	414481	{change=2, scar=4, thought=5, pain=7, change walk balance=1, stroke=1, balance=1, hear=3, heal=1, cold=1, tear=1, slow=2, move=3, breath=2, confusion=1, feel=17, think=7, low body temperature=2, mood=1, problem=1, itch=1, sleep=16, cry=1, sit=2, fall asleep activity=3, flush=1, strong=1, fall=1, increase=1, attack=1, walk=1, long duration sleep=2, thing=2, symptom=3}
5548	415573	{change vision treatment=1, change=1, shake=1, scar=1, feel hot cold=1, skin=6, hear=9, cold=1, heal=1, movement=1, tear=1, slow=1, numbness=1, move=2, unusual tear eye=1, eye=2, think=4, unusual weak feel=2, panic attack=1, cold hand foot=1, panic=1, strong=2, walk=2, symptom=6, thing=4, scale=1, bruise=5, cold arm leg hand foot=2, quick=1, pain=9, thought=1, problem hold urine=1, irritation=1, increase skin pigmentation=1, sprain low back=2, weakness hand foot=2, feel=9, increase itch eye=1, cold arm leg=1, speak=1, problem=1, sit=3, color=1, bleed=1, twist=1, increase=2, purple spot skin=1, force=1, attack=3, bleed skin=2}
5548	415521	{concentration=1, feel=2, hear=2, flush=1, clinic=1, feel will happen=1}
5548	415007	{hear=1, speak=1, thought=1, move=1, thing=1}
5548	415357	{feel=2, hear=1, change=2, fall=1, scar=1, increase=1, pulse=1, numbness=1, thing=1, symptom=1, flash light=1}
5548	415383	{ear eye pain=2, scale=1, change=2, thought=1, pain=4, pulse=1, heart rate increase=2, hear=1, heal=1, nausea=1, tear=1, earache pain ear=1, slow=1, eye=3, feel=3, ache muscle joint=2, joint=1, scream=1, think=3, breathe=1, heart=3, problem=1, sleep=2, muscle pain increase=3, insomnia=1, mental=1, increase=3, burn=1, thing=1}
5548	703688	{feel=2, feeling=1, slow=1}
5548	703746	{lump=1, face=1, feel=2, joint=1, swell redness joint=1, breathe=1, bruise=2, quick=1, thought=1, pain=3, sleep=1, skin=1, swell gland=1, hear=1, redness swell skin=2, swell=4, hive itch rash=1, heal=2, color=1, rash=3, bleed=2, symptom=1}
5548	703243	{pain=1, thing=1}
5548	703068	{feel=8, strong=1, pain=2, pulse=9, fatigue=1, thing=1}
5548	3382	{twitch=1, concentrate=1, change=1, red swell skin=1, change taste=3, taste=1, skin=1, fatigue=1, balance=1, swell=5, heal=2, cold=2, joint muscle pain=2, slow=1, tremor=1, move=2, eye=8, joint=3, heart=1, mood=1, itch=1, sleep=1, dry itch eye=1, syndrome=1, burn=1, swell eyelid eye=2, sweat=1, allergy=1, symptom=5, bruise=1, coordination=1, pain=6, pulse=1, swell gland=2, itch redness pain swell eye=2, headach=1, nausea=1, infection=2, loss coordination=2, swell redness joint=2, feel=3, anxiety=1, change sense taste smell=3, problem=2, chill=1, thirst=1, insomnia=1, rash=1, bleed=1, muscle spasm twitch=1, pain jaw neck=2, increase=2, attack=1, red spot skin=1, nose=1}
24315	590168	{head congestion=1, feel=7, twitch=2, think=2, breathe=1, feel will happen=1, clinic=1, congestion=1, problem=3, nasal congestion nose=1, fatigue=1, balance=1, hear=3, nausea=1, headache=1, test problem liver=2, nose=1, sweat=6, night sweat=1, symptom=9, thing=1, fear=1}
24315	590205	{faint=2, twitch=1, change=1, pain pressure cheek=1, stomach burn=5, taste=1, fatigue=12, hear=6, swell=1, lethargy=1, feel will pass=2, earache pain ear=1, feel well unhappy=2, dizziness feel faint=2, tremor=1, move=5, burn feel chest stomach=4, joint=1, inflammation=1, think=2, backache=1, sleep=8, double=1, fall asleep activity=1, strong=1, heartbeat=1, overdose=1, syndrome=1, hear feel thing=3, burn=4, sweat=5, symptom=13, thing=3, bruise=1, quick=1, pain=5, headach=1, nausea=1, rapid weight gain=1, unusual=1, cramp=3, feel=29, pain eat swallow=1, problem=5, move leg arm=3, total body jerk=1, dizziness=1, sit=2, rash=3, feeling=1, fall=1, attack=1, nose=1, night sweat=2}
24315	590222	{feel=2, feel will happen=1, muscle cramp ach=1, strong=2, general ill feel=1, change=1, fatigue=1, symptom=2}
24315	590314	{feel=1, hear=1, pregnant=2, problem=1}
24315	205975	{change=1, pain=2, feel thing real=3, area rash=1, fatigue=1, hear=4, swell=1, headach=1, heal=1, general ill feel=1, move=2, eye=2, feel=7, think=2, redness swell ear=1, feel will happen=1, feel surroundings real=2, problem=3, move leg arm=1, gas=1, rash=3, mental=1, injury=1, sweat=1, symptom=3, thing=1}
24315	703450	{feel=1, hear=3, clinic=1, change=1, hear feel thing=1, double=2, thing=2}
24315	703037	
24315	703066	{twitch=1, inflammation=1, anxiety=1, scar=2, pain=1, problem=2, fatigue=1, infection=2, increase=1, delay wind heal=2, attack=2, tremor=1, symptom=1, thing=1}
24315	702760	{chill feve=2, feel=4, hear=3, headache=1, pain=1, chill=1, syndrome body ache headache feve chill=1, feve=1, sweat=1, fatigue=4, symptom=3, thing=1}
24315	194324	{feel=16, eye problem=1, change=1, problem=2, sleep=1, taste=1, water eye=4, fatigue=1, syndrome=1, move=1, thing=1, symptom=2, eye=2}
24315	589982	{feel=14, face=1, burn feel eye=1, think=1, breathe=1, painful sexual intercourse=1, tight feel head=2, pain=6, problem=2, sleep=1, fatigue=2, sit=1, hear=1, hear feel thing=1, feel lighthead faint=1, cramp=2, walk=1, thing=1, pain sexual intercourse=2, symptom=1, eye=1}
24315	589957	{feel=4, burn feel eye=1, think=2, thin skin=1, fatigue=1, skin=1, feel warmth skin=2, burn crawl tingle feel skin=2, infection=1, tingle=1, burn=1, symptom=1, thing=1}
24315	589956	{ear pain hear problem=1, joint=1, hear=1, problem=1, thing=1}
5367	416057	{drug feel=1, feel=2, sleep=1}
5367	415000	{feel=1, pain eye=3, hear=1, headach=1, pain=1, lightheadedness=1, eye=1}
5367	702960	{feel=1, thing=1}
5367	703243	{sit=1, diarrhea=2, hear=2, walk=1, fear=1}
5037	415072	{feel=1, inflammation=1, infection=1, problem=2, skin=2}
17161	414509	{hear=1, pulse=1}
17161	414470	{feel=1, hear=1, feel will happen=1, general ill feel=1, symptom=1}
17161	414376	{feel=1, nausea=1}
17161	415512	{feel=1, infection=4, problem=1, symptom=1}
17161	415364	{joint=1, feel=4, ang=1, nausea=1, thing=1}
17161	590184	{environment=1, change=2, speak=1, unusual=1, pulse=1}
17161	590740	{shake=1, problem=1, symptom=1, dizziness=1}
17161	591144	{joint=1, feel=3, nausea=2, mental=1, joint muscle pain=2, pain=1, reduce mental alertness=1, insomnia=1, symptom=1}
17161	591150	{feel=4, hear=1, lack loss appetite=1, nausea=1, problem=1}
17161	591336	{think=2, color=1, symptom=1}
17161	589816	{problem=1}
17161	589987	{feel=7, scream=1, think=2, change=1, thought=1, problem=3, difficulty=1, balance=1, hear=1, feel drink=2, environment=1, nausea=1, rash=2, general ill feel=1, increase=1, force=1, thing=4}
17161	589797	{ear pain hear problem=1, lump=1, hear=1, strong=1, earache pain ear=2, pulse=1, allergy=1}
17161	702982	{feel=4, hear=1, environment=1, hear feel thing=3, collapse=1, thing=2}
17161	702931	{nausea=2, thing=1}
17161	205546	{feel=3}
17161	205258	{emotional=1, mental=1, thing=1}
17161	703511	{pulse=1}
17161	703688	{feel=2, concentration=1, hear=1, emotional=1, lack feel emotion=1, nausea=1, speak=1, hear feel thing=2, pulse=1, sleep=1, symptom=1, thing=3}
17161	703072	{feel=1, thing=1}
17161	703068	{feel=4, think=1, clinic=1, nausea=1, change=1, pulse=1, symptom=1}
2756	677949	{constipation=1, face=1, feel=4, loose stool=1, anxiety=3, stool=1, move=1}
2756	342696	{bloat=1, feel=2, think=1, pregnant=1, symptom=1}
27077	752772	{itch=1}
5357	702995	{feel=1, nausea=2, continue nausea vomit=1, vomit=1, pain=1}
5357	703613	{clinic=1}
5357	703569	{cough=1, concentrate=1, problem=1, attack=1}
5357	590878	{remember=1, feel=1, think=2, change=1, fall=1, increase=1}
5357	590838	{walk=2}
5357	3382	{increase sensitivity eye light=1, concentration=1, ache muscle joint=3, joint=1, confusion delirium headache=2, pain=2, problem=2, taste=1, depression=1, fatigue=1, dizziness=1, loss taste smell=3, hear=1, headache=1, fall=2, joint muscle pain=2, infection=1, increase=1, sensitivity light=1, loss memory=1, numbness=1, walk=1, confusion=1}
4836	267322	
4836	652154	{feel=1, infection=1, pain=1, symptom=1}
7	45116	{taste=1, metallic taste mouth=3}
7	144559	{pain=1}
15295	525287	{feel=5, think=1, pain=1, thing=1}
2160	511208	{speak=1, increase=2, fatigue=1, symptom=1}
10870	70680	{balance=1, vaginal yeast infection=1, speak=2, infection=6, problem=1, discharge=4}
10870	70669	{diarrhea=2, dream=1, watery bloody diarrhea=2, stomach burn=2, pain=1, constipation=1, heartburn=1, headache=1, bleed=1, infection=5, increase=1, burn upp abdominal stomach pain=4, muscle ache pain=1, muscle ach pain=1, symptom=3}
10870	16928	{hear=1, problem=1, force=1, discharge=1, thing=1}
10870	409389	{breathe=1, pregnant=1, unusual=1}
10870	458311	{think=2, clinic=2, white vaginal discharge=1, infection=8, problem=1, discharge=3, burn=1, symptom=2, vaginitis=1}
5251	745746	
5251	415744	{feel=6, think=2, heal=1, color=1, strong=1, change=2, tooth=1, thought=1, unusual weak feel=2, change color vision=1, walk=1}
5251	415735	{increase=1, problem=1}
5251	590947	{walk=1}
5251	205469	{feel=1, increase=1}
5251	205411	{feel=1}
39994	306473	{face=3, increase frequency seizure=1, change=1, sensation=1, shake=2, pain low leg=1, thought=3, pain=6, increase night=1, shuffle walk=1, skin=1, balance=1, burn tingle sensation=1, hear=10, headach=1, cold=2, back leg pain=1, slow=1, move=1, eye=1, feel=12, think=6, heart=1, stool=1, problem=2, move leg arm=1, double=1, sleep=5, sit=2, headache=3, mental=1, fall=1, fix position eye=1, increase=1, burn=3, walk=8, thing=5, symptom=4}
24345	483628	{feel=1, infection=1, tumor=1, thing=1}
24345	150536	
22650	537271	{stomach pain severe=1, aggressiveness=1, stool=5, pain=1, breath=1}
1076	582937	{think=1, pain=1, thought=1, sleep=1, move=1}
5350	703185	{hear=1, problem=2, attack=1, problem vision hear=1}
5350	702960	{hear=1, think=2, warmth=1, walk=1}
7631	175940	{infection=3, thing=1, vaginitis=1}
16063	557518	{taste=4, symptom=1}
8301	413082	{change=2, clay color stool=6, feve=3, skin=2, hear=2, headach=1, infection=2, pale yellow eye skin=1, feve degree f=5, eye=1, feel=6, think=1, yellow eye skin=1, stool=2, problem=1, dry heave=1, sit=1, color=1, change sense smell=1, feeling=2, itchy skin=1, hear feel thing=1, increase=1, attack=1, cold finger toe=1, thing=1, symptom=7}
18669	547493	{infection=2, problem=1}
3696	46696	{speak=1, symptom=1}
29083	703068	{remember=1, feel=1, think=1, choke=1, mental=1, problem=3, sleep=1, thing=2}
29083	703030	{eye problem=2, feel=3, sensitivity eye light=1, heart=2, problem walk=2, fall=1, speak=1, quick=1, problem=2, walk=1, eye=4, symptom=2}
29083	703091	{sit=1, feel=3, strong=1, walk=1, thing=1}
29083	703197	{feel=1, color=1, sensation=1, move=1, eye=1}
29083	702978	{twitch=1, feel=1, joint=2, think=1, sleep=1, thing=1}
29083	702996	{feel=3, think=1}
29083	702900	{think=1, problem=1, slow=2, symptom=1}
29083	702909	{feel=2, think=1, pain=1, flu symptom=1, symptom=2}
29083	702912	{bad bitt taste=2, feel=1, problem=1, taste=1, symptom=1}
29083	702911	{sit=3, feel=4, think=1, strong=2, hear feel thing=2, sleep=1, walk=2, move=4, eye=1, thing=1}
29083	702928	{feel=1, think=1, flush=1, problem=2, thing=1}
29083	702960	{scar=1, pain=1, pulse=2, skin=1, hear=2, swell neck=1, swell=2, lack feel emotion=1, infection=1, move=1, diarrhea=2, feel=12, think=12, problem=6, double=1, sleep=2, depression=1, gas=1, sit=2, fall asleep activity=3, swell lymph gland=2, strong=1, fall=1, increase=1, walk=3, symptom=2, thing=2}
29083	703243	{problem=1, force=1, thing=1}
29083	703742	{feel=6, unable swallow saliva=1, feeling=1, change=1, tight feel head=1, pain=1, problem=2, swallow=2, slow=2, taste=2, move=2, metallic taste mouth=2}
29083	205458	{diarrhea=1, feel=3, think=3, anxiety=1, pain=1, thought=1, problem=1, sleep=1, sit=1, swell=1, cold=1, increase=1, feel well unhappy=1, slow=1, symptom=1, fear=1, thing=3}
29083	205425	{sit=1, feel=2, hear=1, think=2, heart=1, change=1, problem=3, walk=1, eye=1}
29083	205411	{feel=1, think=1, pain=3, problem=1, sleep=2}
29083	205419	{heart=1, attack=1, heart attack=2, symptom=2}
29083	205403	{pain=1, move=1}
29083	205340	{feel=2, change=1, problem=1, thing=2}
29083	205303	{think=1, color=1, change=1, problem=2}
29083	205683	{feel=8, face=1, think=2, change=1, problem=4, sleep=2, hear=4, fall=1, hear feel thing=1, attack=1, burn=1, sweat=1, symptom=1, thing=3}
29083	205599	{hear=1, panic=1, tear=2, syndrome=1, problem=1, walk=1, symptom=1, fear=1, eye=1}
29083	205572	{feel=1, heart=1, attack=1, heart attack=2, walk=1}
29083	205559	{feel=1, heal=1, change=1, slow=1, pulse=2, aggressive=1, symptom=2}
29083	205804	{diarrhea=1, remember=1, feel=5, hear=2, think=1, heart=1, concentrate=1, strong=1, change=1, speak=1, thought=1, problem=1, sleep=2}
29083	745672	{feel=2, problem walk=1, speak=1, problem=2, weakness arm hand leg foot=1, weakness=1, hear=2, cold=1, heal=1, walk=1, weakness arm leg=1, thing=1, weakness hand foot=1}
29083	590952	{remember=1, face=1, bruise=3, change=1, scar=1, pain=1, pain shoulder arm jaw neck=2, feve=1, fatigue=2, hear=4, cold=2, nausea=1, infection=3, feve degree f=1, move=2, diarrhea=1, feel=2, think=5, speak=1, problem=5, chill=1, sleep=1, diarrhea nausea=1, weakness=1, rash=2, tooth=1, fall=2, should pain=2, burn=1, walk=2, symptom=4, thing=4}
